"HYBAS_ID","Quarter","Year","TimeSeriesID","SurveyID","Species","Abundance","UnitAbundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2"
"9786",2070469050,"4",2003,"G8748","one4104","Salmo salar",8,"Count",32,"S90","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","DOLLER",47.75644,7.090490671,32,"T",3,3
"9787",2070469050,"4",2003,"G8748","one4104","Salmo trutta",4,"Count",32,"S90","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","DOLLER",47.75644,7.090490671,32,"T",3,3
"9788",2070469050,"4",2003,"G7466","one4106","Salmo salar",1,"Count",32,"S199","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","DOLLER",47.75277,7.107608507,32,"T",3,3
"9784",2070469050,"4",2003,"G7479","one3652","Salmo salar",4,"Count",32,"S202","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","DOLLER",47.73797,7.188489666,32,"T",3,3
"9785",2070469050,"4",2003,"G7479","one3652","Salmo trutta",7,"Count",32,"S202","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","DOLLER",47.73797,7.188489666,32,"T",3,3
"9789",2070469050,"4",2003,"G7479","one4107","Salmo trutta",8,"Count",32,"S202","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","DOLLER",47.73797,7.188489666,32,"T",3,3
"10079",2070510690,"3",2017,"G7829","one55175","Cottus gobio",14,"Count",32,"S2987","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","TERRITOIRE DE BELFORT","MADELEINE",47.74573,6.910515014,32,"T",1,1
"10080",2070510690,"3",2017,"G7829","one55175","Salmo trutta",57,"Count",32,"S2987","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","TERRITOIRE DE BELFORT","MADELEINE",47.74573,6.910515014,32,"T",1,1
"9749",2070469050,"4",2003,"G8101","one29440","Alburnoides bipunctatus",307,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9750",2070469050,"4",2003,"G8101","one29440","Barbatula barbatula",316,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9751",2070469050,"4",2003,"G8101","one29440","Barbus barbus",48,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9752",2070469050,"4",2003,"G8101","one29440","Cottus gobio",14,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9753",2070469050,"4",2003,"G8101","one29440","Gobio gobio",42,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9754",2070469050,"4",2003,"G8101","one29440","Phoxinus phoxinus",75,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9755",2070469050,"4",2003,"G8101","one29440","Pseudorasbora parva",1,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9756",2070469050,"4",2003,"G8101","one29440","Rutilus rutilus",3,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9757",2070469050,"4",2003,"G8101","one29440","Salmo trutta",5,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9758",2070469050,"4",2003,"G8101","one29440","Squalius cephalus",34,"Count",32,"S65","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","ILL",47.61552,7.218093436,32,"T",2,2
"9735",2070469050,"4",2003,"G8069","one29439","Alburnoides bipunctatus",97,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9736",2070469050,"4",2003,"G8069","one29439","Barbatula barbatula",778,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9737",2070469050,"4",2003,"G8069","one29439","Carassius auratus",4,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9738",2070469050,"4",2003,"G8069","one29439","Cottus gobio",401,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9739",2070469050,"4",2003,"G8069","one29439","Gobio gobio",29,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9740",2070469050,"4",2003,"G8069","one29439","Lepomis gibbosus",33,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9741",2070469050,"4",2003,"G8069","one29439","Leucaspius delineatus",1,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9742",2070469050,"4",2003,"G8069","one29439","Perca fluviatilis",3,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9743",2070469050,"4",2003,"G8069","one29439","Phoxinus phoxinus",267,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9744",2070469050,"4",2003,"G8069","one29439","Rutilus rutilus",80,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9745",2070469050,"4",2003,"G8069","one29439","Salmo trutta",14,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9746",2070469050,"4",2003,"G8069","one29439","Scardinius erythrophthalmus",5,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9747",2070469050,"4",2003,"G8069","one29439","Squalius cephalus",39,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"9748",2070469050,"4",2003,"G8069","one29439","Tinca tinca",4,"Count",32,"S63","Electrofishing_partialsection","Palearctic",2080023010,"FRA","ALSACE","HAUT-RHIN","LARGUE",47.53952,7.175098786,32,"T",2,2
"10050",2070510690,"3",2017,"G7869","one51663","Barbatula barbatula",233,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10051",2070510690,"3",2017,"G7869","one51663","Cottus gobio",19,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10052",2070510690,"3",2017,"G7869","one51663","Cyprinus carpio",1,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10053",2070510690,"3",2017,"G7869","one51663","Gasterosteus aculeatus",105,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10054",2070510690,"3",2017,"G7869","one51663","Phoxinus phoxinus",1628,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10055",2070510690,"3",2017,"G7869","one51663","Rutilus rutilus",1,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10056",2070510690,"3",2017,"G7869","one51663","Salmo trutta",47,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10057",2070510690,"3",2017,"G7869","one51663","Telestes souffia",87,"Count",32,"S3091","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","GLAND",47.47225,6.842364213,32,"T",2,2
"10058",2070510690,"3",2017,"G7845","one51695","Abramis brama",1,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10059",2070510690,"3",2017,"G7845","one51695","Alburnoides bipunctatus",6,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10060",2070510690,"3",2017,"G7845","one51695","Alburnus alburnus",44,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10061",2070510690,"3",2017,"G7845","one51695","Barbatula barbatula",5,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10062",2070510690,"3",2017,"G7845","one51695","Barbus barbus",7,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10063",2070510690,"3",2017,"G7845","one51695","Blicca bjoerkna",1,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10064",2070510690,"3",2017,"G7845","one51695","Carassius carassius",3,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10065",2070510690,"3",2017,"G7845","one51695","Chondrostoma nasus",1,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10066",2070510690,"3",2017,"G7845","one51695","Cyprinus carpio",1,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10067",2070510690,"3",2017,"G7845","one51695","Esox lucius",1,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10068",2070510690,"3",2017,"G7845","one51695","Gasterosteus aculeatus",2,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10069",2070510690,"3",2017,"G7845","one51695","Gobio gobio",32,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10070",2070510690,"3",2017,"G7845","one51695","Lepomis gibbosus",1,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10071",2070510690,"3",2017,"G7845","one51695","Leuciscus leuciscus",14,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10072",2070510690,"3",2017,"G7845","one51695","Phoxinus phoxinus",8,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10073",2070510690,"3",2017,"G7845","one51695","Pseudorasbora parva",6,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10074",2070510690,"3",2017,"G7845","one51695","Rhodeus amarus",32,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10075",2070510690,"3",2017,"G7845","one51695","Rutilus rutilus",11,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10076",2070510690,"3",2017,"G7845","one51695","Silurus glanis",7,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10077",2070510690,"3",2017,"G7845","one51695","Squalius cephalus",58,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10078",2070510690,"3",2017,"G7845","one51695","Tinca tinca",6,"Count",32,"S3020","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",47.45421,6.68215728,32,"T",5,5
"10081",2070510690,"3",2017,"G7875","one55187","Barbatula barbatula",3,"Count",32,"S3102","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","CUSANCIN",47.34125,6.381962945,32,"T",1,1
"10082",2070510690,"3",2017,"G7875","one55187","Cottus gobio",75,"Count",32,"S3102","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","CUSANCIN",47.34125,6.381962945,32,"T",1,1
"10083",2070510690,"3",2017,"G7875","one55187","Phoxinus phoxinus",34,"Count",32,"S3102","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","CUSANCIN",47.34125,6.381962945,32,"T",1,1
"10084",2070510690,"3",2017,"G7875","one55187","Salmo trutta",5,"Count",32,"S3102","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","CUSANCIN",47.34125,6.381962945,32,"T",1,1
"10044",2070510690,"3",2017,"G7844","one51652","Barbatula barbatula",95,"Count",32,"S3008","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DESSOUBRE",47.31737,6.810875287,32,"T",4,4
"10045",2070510690,"3",2017,"G7844","one51652","Cottus gobio",8,"Count",32,"S3008","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DESSOUBRE",47.31737,6.810875287,32,"T",4,4
"10046",2070510690,"3",2017,"G7844","one51652","Phoxinus phoxinus",470,"Count",32,"S3008","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DESSOUBRE",47.31737,6.810875287,32,"T",4,4
"10047",2070510690,"3",2017,"G7844","one51652","Salmo trutta",16,"Count",32,"S3008","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DESSOUBRE",47.31737,6.810875287,32,"T",4,4
"10048",2070510690,"3",2017,"G7844","one51652","Squalius cephalus",8,"Count",32,"S3008","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DESSOUBRE",47.31737,6.810875287,32,"T",4,4
"10049",2070510690,"3",2017,"G7844","one51652","Thymallus thymallus",25,"Count",32,"S3008","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DESSOUBRE",47.31737,6.810875287,32,"T",4,4
"10107",2070510690,"3",2017,"G7848","one55798","Cottus gobio",40,"Count",32,"S3036","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","RUISSEAU DE RAFFENOT",47.06706,6.20194586,32,"T",1,1
"10108",2070510690,"3",2017,"G7848","one55798","Salmo trutta",326,"Count",32,"S3036","Electrofishing_wholesection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","RUISSEAU DE RAFFENOT",47.06706,6.20194586,32,"T",1,1
"10035",2070510690,"3",2017,"G7842","one51622","Barbatula barbatula",88,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10036",2070510690,"3",2017,"G7842","one51622","Esox lucius",1,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10037",2070510690,"3",2017,"G7842","one51622","Gobio gobio",4,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10038",2070510690,"3",2017,"G7842","one51622","Leuciscus leuciscus",5,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10039",2070510690,"3",2017,"G7842","one51622","Perca fluviatilis",9,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10040",2070510690,"3",2017,"G7842","one51622","Phoxinus phoxinus",3098,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10041",2070510690,"3",2017,"G7842","one51622","Rutilus rutilus",1,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10042",2070510690,"3",2017,"G7842","one51622","Salmo trutta",3,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
"10043",2070510690,"3",2017,"G7842","one51622","Squalius cephalus",80,"Count",32,"S3007","Electrofishing_partialsection","Palearctic",2080016510,"FRA","FRANCHE-COMTE","DOUBS","DOUBS",46.94643,6.384704032,32,"T",3,3
