"HYBAS_ID","Quarter.x","Quarter.y","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2"
"38",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Cottus gobio",1.887,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"39",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Cyprinus carpio",0.27,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"40",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Esox lucius",1.078,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"41",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Gasterosteus aculeatus",0.27,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"42",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Gobio gobio",27.763,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"43",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Leuciscus leuciscus",1.078,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"44",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Perca fluviatilis",2.156,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"45",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Phoxinus phoxinus",64.96,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"46",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Pungitius pungitius",0.539,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"47",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Rutilus rutilus",20.755,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"48",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Scardinius erythrophthalmus",0.539,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"49",2070053800,"4","4","Ind.100m2",2006,"G4963","nfp20295","Squalius cephalus",36.658,27,"S11235","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","SURREY","RIVER EDEN",51.18428,0.027072008,31,"U",2,"2"
"50",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Anguilla anguilla",0.251,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"51",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Barbatula barbatula",0.251,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"52",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Cottus gobio",28.392,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"53",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Esox lucius",0.251,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"54",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Gobio gobio",0.503,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"55",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Rutilus rutilus",6.03,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"56",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Salmo trutta",4.523,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"57",2070053800,"4","4","Ind.100m2",2006,"G5269","nfp23141","Squalius cephalus",0.251,27,"S11551","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.18001,0.801040893,31,"U",2,"2"
"58",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Alburnus alburnus",1.994,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"59",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Barbus barbus",1.282,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"60",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Cottus gobio",0.57,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"61",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Gobio gobio",2.137,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"62",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Leuciscus leuciscus",1.567,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"63",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Perca fluviatilis",0.427,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"64",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Phoxinus phoxinus",1.852,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"65",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Rutilus rutilus",3.419,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"66",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Salmo trutta",0.142,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"67",2070053800,"4","4","Ind.100m2",2006,"G5020","nfp20776","Squalius cephalus",12.821,27,"S11294","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER MEDWAY",51.14982,0.178788408,31,"U",3,"3"
"68",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Abramis brama",0.215,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"69",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Anguilla anguilla",1.073,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"70",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Esox lucius",0.644,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"71",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Gobio gobio",2.146,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"72",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Leuciscus leuciscus",0.215,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"73",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Perca fluviatilis",0.644,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"74",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Rutilus rutilus",9.013,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"75",2070053800,"4","4","Ind.100m2",2006,"G5278","nfp23231","Squalius cephalus",1.931,27,"S11561","Electrofishing","Palearctic",2080053850,"GBR","ENGLAND","KENT","GREAT STOUR RIVER",51.15418,0.833900184,31,"U",2,"2"
"76",2070053800,"4","4","Ind.100m2",2006,"G5421","nfp24461","Anguilla anguilla",5.926,27,"S11718","Electrofishing","Palearctic",2080053860,"GBR","ENGLAND","KENT","RIVER DOUR",51.12756,1.313460604,31,"U",2,"2"
"77",2070053800,"4","4","Ind.100m2",2006,"G5421","nfp24461","Cottus gobio",1.296,27,"S11718","Electrofishing","Palearctic",2080053860,"GBR","ENGLAND","KENT","RIVER DOUR",51.12756,1.313460604,31,"U",2,"2"
"78",2070053800,"4","4","Ind.100m2",2006,"G5421","nfp24461","Salmo trutta",12.407,27,"S11718","Electrofishing","Palearctic",2080053860,"GBR","ENGLAND","KENT","RIVER DOUR",51.12756,1.313460604,31,"U",2,"2"
"79",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Barbatula barbatula",0.221,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"80",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Cottus gobio",0.221,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"81",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Esox lucius",0.221,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"82",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Gobio gobio",2.434,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"83",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Leuciscus leuciscus",0.885,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"84",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Oncorhynchus mykiss",0.221,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"85",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Perca fluviatilis",0.442,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"86",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Phoxinus phoxinus",1.106,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"87",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Rutilus rutilus",0.221,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"88",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Salmo trutta",1.549,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"89",2070053800,"4","4","Ind.100m2",2006,"G5085","nfp21293","Squalius cephalus",0.885,27,"S11360","Electrofishing","Palearctic",2080053820,"GBR","ENGLAND","KENT","RIVER TEISE",51.12697,0.451524264,31,"U",2,"2"
"90",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Abramis brama",0.18,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"91",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Anguilla anguilla",0.901,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"92",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Cottus gobio",1.081,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"93",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Esox lucius",0.541,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"94",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Gobio gobio",0.901,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"95",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Leuciscus leuciscus",11.171,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"96",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Perca fluviatilis",2.883,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"97",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Phoxinus phoxinus",7.207,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"98",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Rutilus rutilus",6.126,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"99",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Squalius cephalus",2.342,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"100",2070053800,"4","4","Ind.100m2",2006,"G4954","nfp20204","Thymallus thymallus",0.18,27,"S11226","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.99477,0.001957697,31,"U",3,"3"
"101",2070053800,"4","4","Ind.100m2",2006,"G5241","nfp22815","Rutilus rutilus",1.809,27,"S11523","Electrofishing","Palearctic",2080053880,"GBR","ENGLAND","EAST SUSSEX","RIVER BREDE",50.92435,0.714096863,31,"U",2,"2"
"102",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Anguilla anguilla",0.391,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"103",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Barbatula barbatula",0.078,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"104",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Cyprinus carpio",0.078,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"105",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Esox lucius",0.312,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"106",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Gobio gobio",0.781,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"107",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Leuciscus leuciscus",1.172,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"108",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Perca fluviatilis",0.469,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"109",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Rutilus rutilus",1.562,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
"110",2070053800,"4","4","Ind.100m2",2006,"G4973","nfp20364","Squalius cephalus",1.875,27,"S11245","Electrofishing","Palearctic",2080053940,"GBR","ENGLAND","EAST SUSSEX","RIVER OUSE",50.93777,0.054478832,31,"U",3,"3"
